,full_price,city,eu_country,bedrooms,person_capacity,cleanliness_rating,guest_satisfaction_overall,distance_to_center,distance_to_metro
36393,774.3032901481965,paris,France,2,4.0,10.0,100.0,0.2921437963433001,0.1499560792677592
36395,637.5244663994781,paris,France,1,4.0,10.0,93.0,0.3775939958603353,0.1899000985896692
36401,962.1120328082768,paris,France,2,4.0,9.0,92.0,1.2692646090245558,0.4807581222049276
36404,880.7903812098052,paris,France,1,3.0,10.0,100.0,0.8056406150916142,0.363400357988369
36409,606.0676670705565,paris,France,1,4.0,9.0,80.0,0.5436671337064203,0.0747676923692405
36412,615.3882002050517,paris,France,1,4.0,10.0,100.0,0.663000537679937,0.1777812596638379
36414,672.2434523254731,paris,France,2,6.0,10.0,96.0,0.7352397446197345,0.4668172942191813
36415,809.2552894025539,paris,France,1,4.0,10.0,100.0,0.3820034867609795,0.2474934710208029
36419,781.0606766707056,paris,France,2,6.0,8.0,100.0,1.93747654380992,0.1660809841051667
36420,609.7958803243546,paris,France,2,4.0,10.0,100.0,1.723558285715125,0.7536424387383525
36430,880.7903812098052,paris,France,2,4.0,10.0,100.0,0.3477299302624667,0.2664623783150887
36432,774.3032901481965,paris,France,1,6.0,10.0,100.0,1.2205843472157785,0.3856665342806143
36436,735.8560909684035,paris,France,2,6.0,10.0,96.0,2.2223244437105345,0.3254681303199853
36437,764.9827570137012,paris,France,2,6.0,9.0,93.0,2.162960171114412,0.4738593798662939
36439,950.4613663901577,paris,France,2,4.0,10.0,100.0,0.9709667736703368,0.1753583996905513
36447,1124.2893093484947,paris,France,3,4.0,10.0,97.0,1.4692631085895471,0.1903149183434103
36449,625.873799981359,paris,France,1,2.0,9.0,94.0,0.712651453806097,0.2997887803812676
36451,863.5473949109889,paris,France,1,3.0,10.0,98.0,0.4754128653818352,0.2220028854674477
36453,693.2146518780875,paris,France,2,5.0,9.0,94.0,1.1513645956430043,0.1428398101297559
36456,744.0115574610868,paris,France,3,6.0,10.0,97.0,0.9085709944879584,0.3859377840481715
36457,805.5270761487558,paris,France,1,2.0,10.0,97.0,0.530800988322153,0.1479888759080891
36462,643.1167862801752,paris,France,2,5.0,10.0,94.0,0.987701748767804,0.0940892841859189
36463,637.2914530711157,paris,France,2,4.0,10.0,95.0,1.06533510110871,0.1604873209430933
36469,672.0104389971107,paris,France,1,3.0,9.0,96.0,0.6017579296919605,0.1800051337483628
36471,1011.0448317643768,paris,France,0,4.0,9.0,89.0,0.2874160304014347,0.3719955632495757
36477,623.5436666977351,paris,France,1,4.0,9.0,95.0,0.7802321985273416,0.2914842055269941
36483,1170.658961692609,paris,France,1,2.0,9.0,94.0,0.3672403479680354,0.2776283059118977
36484,764.9827570137012,paris,France,1,4.0,9.0,94.0,0.7097258786838316,0.1553129451140391
36485,1235.4366669773513,paris,France,2,6.0,10.0,98.0,0.8239532047849617,0.2246548096379532
36486,962.1120328082768,paris,France,2,6.0,10.0,99.0,0.6550877162066676,0.0547304290334716
36488,1286.4665858887129,paris,France,4,6.0,10.0,98.0,2.188752759176185,0.3412665912370387
36494,614.2231335632398,paris,France,1,2.0,10.0,99.0,2.1384091802330367,0.0773654943431615
36508,608.3978003541803,paris,France,1,3.0,7.0,83.0,2.2682902443524613,0.1679429481492194
36513,660.8257992357163,paris,France,1,4.0,8.0,87.0,1.3375274574753797,0.2124671751392762
36516,637.2914530711157,paris,France,3,5.0,8.0,88.0,1.203848797713548,0.0894057953299859
36522,718.6131046695871,paris,France,1,4.0,9.0,89.0,1.3690049151845212,0.0272626764876634
36523,660.8257992357163,paris,France,2,6.0,10.0,99.0,5.0214493860209695,0.2606149246293798
36528,753.0990772672197,paris,France,2,4.0,10.0,96.0,3.866471546800276,0.3522043900090499
36535,601.4074005033088,paris,France,1,4.0,10.0,99.0,3.9858003377959528,0.1950427177490012
36536,1031.783017988629,paris,France,2,4.0,10.0,96.0,1.9480570735302989,0.1789721501772272
36537,906.4218473296672,paris,France,3,6.0,10.0,80.0,4.188822799318428,0.0710167993465987
36538,753.3320905955821,paris,France,2,4.0,10.0,98.0,2.3213043562860696,0.2070173872838563
36543,853.0617951346817,paris,France,1,6.0,9.0,96.0,3.923078430898138,0.3464417491634767
36560,1412.9928231894864,paris,France,2,6.0,10.0,97.0,4.042833023154738,0.2514375908817331
36561,1147.3576288563706,paris,France,3,5.0,10.0,100.0,3.780946015556328,0.2446049700256259
36563,743.0795041476373,paris,France,1,4.0,10.0,97.0,3.699973064835571,0.2836711198713886
36575,797.3716096560723,paris,France,1,4.0,10.0,97.0,3.364217712103403,0.2461657485423169
36584,683.6611054152298,paris,France,2,4.0,10.0,98.0,2.413373383169579,0.0540530183275188
36585,691.8165719079132,paris,France,1,2.0,10.0,100.0,2.345981463653356,0.2157205950254072
36590,1121.959176064871,paris,France,1,4.0,10.0,100.0,1.280163439622047,0.0949792311635451
36615,751.2349706403206,paris,France,2,4.0,9.0,98.0,1.9301109947295336,0.1308490342445076
36616,1100.9879765122566,paris,France,2,5.0,10.0,96.0,2.8625654316058453,0.1920671415762111
36618,996.8310187342717,paris,France,1,2.0,10.0,100.0,4.978035894560752,0.3643646548726811
36623,665.2530524746015,paris,France,1,3.0,10.0,100.0,4.132751086610568,0.1555979806401022
36632,614.2231335632398,paris,France,1,2.0,9.0,75.0,1.2025499774316737,0.1569572416589622
36636,1228.4462671264796,paris,France,2,6.0,10.0,98.0,1.7703014917132185,0.2280345157030279
36650,647.7770528474229,paris,France,1,2.0,6.0,80.0,3.813807994913231,0.3741077490965484
36652,1112.6386429303757,paris,France,1,4.0,10.0,100.0,3.9380682467769774,0.2988890363047329
36654,938.8106999720384,paris,France,2,6.0,9.0,91.0,3.760203371137489,0.2683540853115873
36656,685.9912386988536,paris,France,1,2.0,10.0,100.0,5.131545856807758,0.1526996573531147
36662,1333.0692515611893,paris,France,2,4.0,9.0,88.0,1.864398627101937,0.2042526035369677
36668,915.5093671358002,paris,France,1,4.0,8.0,80.0,3.25261014439502,0.1582782580522684
36674,637.2914530711157,paris,France,3,6.0,10.0,100.0,2.1926796178119856,0.199670651360522
36676,753.3320905955821,paris,France,1,6.0,8.0,80.0,4.143221990295591,0.1661414661968933
36693,927.1600335539192,paris,France,2,4.0,10.0,100.0,4.024104166503862,0.5238996074454408
36701,1356.1375710690652,paris,France,1,6.0,10.0,96.0,2.1779604845974365,0.1898298777654654
36713,1047.8609376456334,paris,France,1,2.0,9.0,96.0,4.104558764869542,0.1976393690312781
36714,950.4613663901577,paris,France,2,6.0,10.0,96.0,1.0770733697598562,0.1618170894037298
36730,649.1751328175972,paris,France,1,4.0,9.0,91.0,1.492189399455882,0.1435442117938297
36733,1356.1375710690652,paris,France,2,4.0,10.0,100.0,1.4869456936405343,0.2004135872856887
36735,776.6334234318203,paris,France,1,4.0,10.0,96.0,5.029106536183593,0.2129731628271455
36736,701.1371050424084,paris,France,2,4.0,10.0,100.0,2.348193838699208,0.0364406573769745
36740,631.6991331904185,paris,France,1,6.0,9.0,70.0,3.789489558362967,0.3543876618684417
36749,651.2722527728587,paris,France,1,3.0,9.0,97.0,3.7945418219243146,0.430997051427265
36768,623.5436666977351,paris,France,0,4.0,9.0,100.0,3.984416192181278,0.2235603482386153
36777,1182.309628110728,paris,France,2,4.0,10.0,94.0,3.994919918320402,0.3403387373345617
36778,629.1359865784323,paris,France,0,2.0,9.0,100.0,1.7351243796479388,0.079271131134242
36779,764.9827570137012,paris,France,2,5.0,9.0,100.0,4.024610898492358,0.2235464611357063
36784,667.5831857582253,paris,France,2,4.0,10.0,97.0,1.8615046391243857,0.1863596557696293
36807,660.8257992357163,paris,France,2,6.0,9.0,87.0,2.8115860889078927,0.1384864818172998
36814,627.9709199366204,paris,France,1,6.0,9.0,80.0,4.075327343157741,0.112906890986057
36828,985.1803523161524,paris,France,2,5.0,9.0,90.0,3.869818920955887,0.3081919942334936
36831,957.2187529126668,paris,France,2,4.0,10.0,100.0,3.4244778520304338,0.3258275107987075
36833,920.1696337030478,paris,France,2,4.0,10.0,93.0,4.775322476852774,0.1247030559362917
36836,637.5244663994781,paris,France,2,6.0,10.0,100.0,3.877677455250783,0.3487008017560087
36846,799.7017429396961,paris,France,1,2.0,10.0,97.0,2.426908084637675,0.0175643329885525
36857,805.5270761487558,paris,France,1,3.0,9.0,87.0,1.5534713655256698,0.1980183132764953
36858,1212.368347469475,paris,France,1,2.0,9.0,93.0,3.563550446918007,0.1768589394528825
36864,695.3117718333489,paris,France,1,2.0,10.0,99.0,4.191842511893936,0.332494001279934
36871,672.2434523254731,paris,France,2,4.0,10.0,99.0,3.735089638192703,0.3596993387248519
36874,799.4687296113337,paris,France,2,6.0,9.0,93.0,3.3397034318425107,0.3218773757780619
36876,770.5750768943984,paris,France,1,4.0,9.0,89.0,0.7496499948239367,0.099580093862912
36877,764.9827570137012,paris,France,1,2.0,10.0,100.0,4.005035540360868,0.6870396136279436
36881,1170.658961692609,paris,France,2,5.0,10.0,100.0,3.231979206882732,0.3803717041292891
36882,819.5078758504986,paris,France,1,2.0,10.0,98.0,1.0457628588706145,0.1035951508989074
36883,940.6748065989376,paris,France,1,5.0,10.0,98.0,4.690822948880851,0.0933696673230481
36885,697.6419051169727,paris,France,1,5.0,10.0,94.0,4.050972274087859,0.4618728262381055
36892,646.611986205611,paris,France,1,4.0,10.0,96.0,1.829659200366164,0.1879773675980008
36905,660.8257992357163,paris,France,3,4.0,10.0,98.0,3.8556280969335592,0.1768208041669391
36906,846.0713952838103,paris,France,1,2.0,10.0,100.0,2.6094303283115923,0.2234266626834999
36908,617.4853201603132,paris,France,1,4.0,10.0,98.0,2.237043445792681,0.2400983123218053
36909,1251.9806132910803,paris,France,2,4.0,10.0,100.0,2.3190546463620523,0.2646635704839916
36921,857.489048373567,paris,France,1,2.0,10.0,100.0,2.711869141884866,0.2713724649843287
36923,651.7382794295834,paris,France,1,3.0,10.0,93.0,2.3482399255618818,0.3323474267528038
36951,793.8764097306366,paris,France,2,5.0,10.0,100.0,1.8536970670827544,0.1545954462852224
36958,776.6334234318203,paris,France,2,5.0,9.0,87.0,2.058546442868092,0.1871848628558765
36961,1019.8993382421476,paris,France,2,4.0,10.0,94.0,2.736872368819302,0.2666362642245674
36993,892.9070742846491,paris,France,2,4.0,10.0,100.0,3.760936365669821,0.1526745069371414
37042,621.2135334141113,paris,France,3,5.0,7.0,63.0,2.7191366298787587,0.2921089740544713
37055,614.2231335632398,paris,France,1,4.0,7.0,65.0,2.1259574260255203,0.1833696358774218
37119,744.2445707894492,paris,France,2,4.0,10.0,90.0,1.9914127223140876,0.2351281498875696
37146,620.9805200857489,paris,France,1,4.0,10.0,90.0,2.3016621482469124,0.0483147428607745
37158,856.5569950601175,paris,France,1,4.0,9.0,95.0,1.6590384160046534,0.2167839089278713
37163,783.3908099543294,paris,France,2,6.0,8.0,84.0,2.431614344753668,0.369180073873797
37180,741.681424177463,paris,France,2,5.0,9.0,93.0,2.1720840410540925,0.1551811526551442
37183,785.7209432379533,paris,France,2,4.0,8.0,100.0,2.178124130088796,0.12000671453494
37193,649.1751328175972,paris,France,3,5.0,9.0,94.0,2.5435439423415733,0.2793888519643164
37206,674.5735856090969,paris,France,2,4.0,10.0,100.0,2.1954460199897663,0.1899207994482621
37211,649.1751328175972,paris,France,2,3.0,8.0,80.0,1.656224844279684,0.1970488013195108
37231,706.962438251468,paris,France,2,6.0,10.0,92.0,1.834747633838412,0.3351075002056428
37232,741.681424177463,paris,France,2,6.0,9.0,94.0,1.9011548724129397,0.3404086089875044
37238,952.7914996737812,paris,France,1,5.0,10.0,100.0,2.2235730460230454,0.2007428198626073
37243,766.1478236555131,paris,France,2,4.0,10.0,93.0,2.627759523797952,0.350098313482466
37258,605.135613757107,paris,France,2,6.0,8.0,89.0,1.5796193807203396,0.1631713193630724
37274,701.1371050424084,paris,France,1,4.0,8.0,78.0,2.003336404335241,0.2884324956678352
37280,645.446919563799,paris,France,2,6.0,9.0,96.0,2.6386997053931145,0.3151102627579603
37282,798.5366762978842,paris,France,2,3.0,10.0,86.0,2.336886774561304,0.1881658566974091
37296,622.3786000559232,paris,France,1,6.0,10.0,97.0,2.2946296511270194,0.0063888471480373
37314,753.3320905955821,paris,France,1,4.0,10.0,100.0,1.7273618637255554,0.0290882476534708
37326,1049.0260042874452,paris,France,2,6.0,10.0,100.0,1.717893030071792,0.1359201751350897
37327,630.5340665486066,paris,France,2,5.0,10.0,100.0,3.357637513193498,0.2055261279626938
37328,780.1286233572561,paris,France,2,6.0,9.0,90.0,2.460455601918519,0.2970270280085967
37331,788.0510765215771,paris,France,2,6.0,10.0,100.0,3.8864184741406542,0.1499038929728942
37344,618.8834001304875,paris,France,1,4.0,8.0,100.0,1.86130290584438,0.1419936340106879
37371,688.5543853108398,paris,France,0,6.0,10.0,100.0,1.5875353401154024,0.2171120579664001
37392,706.962438251468,paris,France,3,4.0,10.0,98.0,3.5329559823711065,0.14785085471824
37401,1182.309628110728,paris,France,3,5.0,10.0,95.0,2.228340751997973,0.2490922693707727
37427,683.8941187435921,paris,France,3,6.0,9.0,95.0,1.671968750265575,0.2335007439533953
37439,602.5724671451208,paris,France,0,4.0,10.0,93.0,1.2816635909481844,0.2080888026474503
37444,1240.0969335445989,paris,France,3,4.0,9.0,95.0,1.5416647971075503,0.078049352248664
37449,614.2231335632398,paris,France,1,4.0,8.0,72.0,2.2465910503927145,0.0420882851351301
37464,822.7700624475721,paris,France,2,6.0,9.0,87.0,2.016645675093053,0.2477824428680386
37469,793.8764097306366,paris,France,3,5.0,10.0,100.0,3.402524688735681,0.1365609240856228
37470,741.681424177463,paris,France,1,2.0,9.0,96.0,3.6414998528956457,0.366654930802246
37471,846.3044086121727,paris,France,2,6.0,9.0,95.0,2.1297877134331427,0.2373951548694548
37492,915.5093671358002,paris,France,2,4.0,10.0,95.0,1.2974688071772358,0.1214919447933317
37510,950.2283530617952,paris,France,1,2.0,10.0,100.0,4.3346493770100185,0.3142044265434135
37531,1042.9676577500234,paris,France,2,4.0,10.0,88.0,5.250979987956914,0.183055187856199
37566,826.4982757013702,paris,France,2,6.0,10.0,92.0,1.4763231629147813,0.2360876459196809
37609,1170.4259483642466,paris,France,3,6.0,10.0,100.0,2.69276240230676,0.1574797637443654
37614,625.6407866529966,paris,France,2,6.0,7.0,57.0,2.181477442526649,0.2148651886746626
37624,735.8560909684035,paris,France,1,2.0,9.0,99.0,2.0837035800946704,0.2490418982748458
37640,613.2910802497903,paris,France,3,6.0,9.0,91.0,2.251691104083195,0.1839740569220077
37676,996.8310187342717,paris,France,3,6.0,9.0,98.0,1.5835024558630242,0.1034684830123285
37682,619.815453443937,paris,France,2,4.0,10.0,100.0,2.092175691945237,0.2948154061735188
37691,764.9827570137012,paris,France,3,6.0,9.0,95.0,1.4075962462740497,0.1087017263246675
37717,671.0783856836612,paris,France,1,4.0,9.0,100.0,1.6921792853020454,0.2902441782260915
37748,730.0307577593438,paris,France,3,6.0,10.0,100.0,1.9008519478502173,0.0422669126965914
37776,639.6215863547395,paris,France,2,6.0,9.0,93.0,3.121972430855005,0.2331611845724721
37786,604.9026004287446,paris,France,1,4.0,10.0,100.0,3.79844694485889,0.4624053172570268
37788,838.1489421194892,paris,France,3,6.0,7.0,50.0,2.028994499006453,0.2104568753528162
37794,637.5244663994781,paris,France,1,4.0,10.0,100.0,2.190064901719542,0.1643624455440509
37822,740.5163575356511,paris,France,2,5.0,8.0,84.0,4.470186198405192,0.3000254279599453
37849,689.7194519526518,paris,France,1,4.0,8.0,88.0,1.960567637745794,0.2441398448554213
37860,719.5451579830367,paris,France,2,6.0,10.0,91.0,1.628248940380148,0.0889866471308932
37861,719.5451579830367,paris,France,2,6.0,10.0,93.0,1.6860677524540684,0.238035547369576
37881,758.9244104762793,paris,France,2,6.0,8.0,83.0,1.9590999806960665,0.3029649768204931
37915,698.8069717587846,paris,France,2,6.0,10.0,80.0,2.153612003155845,0.1666388266749039
37921,649.1751328175972,paris,France,1,4.0,10.0,95.0,1.8998540312763204,0.2066430681635706
37953,820.6729424923105,paris,France,2,6.0,10.0,100.0,2.919192629994472,0.1763303835443034
37987,695.5447851617113,paris,France,3,5.0,10.0,93.0,2.7330266038807944,0.1612178306411542
37997,873.7999813589338,paris,France,3,6.0,9.0,94.0,1.8164164730002184,0.1936132407493014
38006,764.9827570137012,paris,France,2,4.0,9.0,88.0,2.13098397153328,0.2715996694652814
38026,646.3789728772485,paris,France,2,6.0,10.0,98.0,3.1455527483955685,0.1784634347936362
38037,1275.0489327989562,paris,France,3,6.0,9.0,94.0,6.209373426995659,0.3992103372011883
38060,678.0687855345326,paris,France,3,6.0,9.0,98.0,2.891745662111316,0.2677933130714288
38077,823.0030757759345,paris,France,1,2.0,10.0,99.0,4.547360158379584,0.2044342619298573
38082,683.6611054152298,paris,France,2,4.0,10.0,80.0,6.366844402094326,0.1289134116528376
38092,776.6334234318203,paris,France,2,4.0,10.0,100.0,3.343744567556004,0.0613021010427882
38125,695.5447851617113,paris,France,0,4.0,10.0,97.0,5.029593479702504,0.2185703444943293
38137,635.1943331158542,paris,France,2,6.0,9.0,87.0,6.268440583100203,0.2983935541098417
38145,678.0687855345326,paris,France,3,6.0,10.0,97.0,2.825807249400732,0.3110105025834231
38175,683.6611054152298,paris,France,2,4.0,9.0,87.0,5.440702380205662,0.2283017045638026
38191,869.3727281200485,paris,France,2,4.0,10.0,100.0,5.48727131096667,0.1274796797777027
38226,729.0987044458943,paris,France,2,5.0,9.0,94.0,3.85739800559535,0.1320608712342991
38229,740.7493708640135,paris,France,2,5.0,8.0,80.0,3.810252726709708,0.1797430641391615
38232,660.5927859073539,paris,France,2,4.0,10.0,100.0,3.752939740327928,0.2642110072531171
38336,626.3398266380838,paris,France,1,2.0,8.0,82.0,4.038731630214426,0.3541998066330858
38337,626.3398266380838,paris,France,1,2.0,10.0,100.0,2.513191721847356,0.1648081786892908
38338,649.641159474322,paris,France,3,6.0,9.0,93.0,3.0945798617014746,0.076634223027926
38345,800.6337962531458,paris,France,2,4.0,10.0,99.0,5.056211181829386,0.1923874284820655
38348,707.4284649081927,paris,France,1,2.0,7.0,79.0,3.490042726968378,0.145751949915
38355,649.641159474322,paris,France,3,5.0,9.0,98.0,6.143638504443556,0.1592739030524898
38378,994.2678721222854,paris,France,2,4.0,10.0,99.0,5.277955103823032,0.3194254340537233
38386,765.6817969987884,paris,France,1,2.0,10.0,99.0,4.9255314945288005,0.1146816487695223
38402,1343.321838009134,paris,France,2,5.0,10.0,99.0,4.819755845533941,0.2390731356762404
38414,670.379345698574,paris,France,1,4.0,10.0,100.0,5.288433942312715,0.3806358212009617
38425,719.3121446546743,paris,France,2,5.0,9.0,100.0,4.164212944083422,0.3325418965591137
38445,1171.8240283344207,paris,France,2,4.0,9.0,92.0,4.501654006788993,0.1898522481946823
38447,696.0108118184361,paris,France,0,6.0,9.0,89.0,3.871117260594074,0.3003052075628611
